chain_key,chain_name,chain_id,is_testnet,timestamp_utc,block_number,wallet,wallet_is_contract,tx_hash,tx_to,tx_input_selector,direct_to_comet,decoded_comet_function,decoded_comet_asset_symbol,decoded_comet_asset_address,decoded_comet_amount_raw,decoded_comet_amount_formatted,market_keys,market_names,comet_addresses,event_count,event_summaries,explorer_url
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:01:35.000Z,24606931,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,true,0x646f7e8e7b3a55943a724d3fd3ae1fd503014db00bc42823b99815215f07cba6,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,8000000000385,8000000.000385,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Supply:USDT:8000000.000385,https://etherscan.io/tx/0x646f7e8e7b3a55943a724d3fd3ae1fd503014db00bc42823b99815215f07cba6
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:31:47.000Z,24607082,0xa3c058d2fd14c0ef3de245e3d63b1d851969c9a2,true,0x9e89a806b178cdbe89f4876db475ad8aa507f010ebca7883ed5af957ba3c713e,0xb9e62cb9b4ce8ec13c886fae67369da417ee2714,0x6e553f65,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:1350,https://etherscan.io/tx/0x9e89a806b178cdbe89f4876db475ad8aa507f010ebca7883ed5af957ba3c713e
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:44:35.000Z,24607145,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x5b4b609033196044ef2a4679bb6c0be6ce81ca2f4bb62697d72b11ee2c77cae8,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,150000000000000000000,150,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:150,https://etherscan.io/tx/0x5b4b609033196044ef2a4679bb6c0be6ce81ca2f4bb62697d72b11ee2c77cae8
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:45:23.000Z,24607149,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0xefc7dbe840f5049e287fb4e0aa616df5c4d9b4c0697b090289fc74a2789dfd97,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:150,https://etherscan.io/tx/0xefc7dbe840f5049e287fb4e0aa616df5c4d9b4c0697b090289fc74a2789dfd97
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:48:23.000Z,24607164,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0xda6b1007f4ceb5668f62c24b43947f4de2603950ddd24aacfa67fae962d429ea,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,130000000010000000000,130.00000001,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:130.00000001,https://etherscan.io/tx/0xda6b1007f4ceb5668f62c24b43947f4de2603950ddd24aacfa67fae962d429ea
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:49:11.000Z,24607168,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x382e95f2a8581279b7eb230ddb89d7c868a03b50a64e0914fe7e55c446c364ea,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:140,https://etherscan.io/tx/0x382e95f2a8581279b7eb230ddb89d7c868a03b50a64e0914fe7e55c446c364ea
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:50:59.000Z,24607177,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x05402bd1740b936a5fcff090575332a1c38ab087b3c3d3a0665a34baf4a6e634,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,130000000000000000000,130,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:130,https://etherscan.io/tx/0x05402bd1740b936a5fcff090575332a1c38ab087b3c3d3a0665a34baf4a6e634
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:51:59.000Z,24607182,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0xd7c4301bdb992fc9531229c0526f0c038b15c8f0260d4b3673094d98de7a008b,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:130,https://etherscan.io/tx/0xd7c4301bdb992fc9531229c0526f0c038b15c8f0260d4b3673094d98de7a008b
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:53:35.000Z,24607190,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x0b1456cfcb42650304cdf0510db88e14a1fd58583ba75f915c43d770630b179a,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,130000000010000000000,130.00000001,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:130.00000001,https://etherscan.io/tx/0x0b1456cfcb42650304cdf0510db88e14a1fd58583ba75f915c43d770630b179a
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:54:23.000Z,24607194,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0xfbcde8089ef96575e7f0fe5a72b4ec5854d6ef358e51c1b100859c9f82a6bd99,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:130,https://etherscan.io/tx/0xfbcde8089ef96575e7f0fe5a72b4ec5854d6ef358e51c1b100859c9f82a6bd99
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:55:59.000Z,24607202,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x36d1df2f297a0fbb939bfb44dd3a7d257d270a8106c253587d69b4687e591b89,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,100000000010000000000,100.00000001,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:100.00000001,https://etherscan.io/tx/0x36d1df2f297a0fbb939bfb44dd3a7d257d270a8106c253587d69b4687e591b89
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:56:47.000Z,24607206,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x0f4c24e9133451f85d2ec4e3e9d299e89784bbfe33f3f8fafbd2a99143410ba2,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:110,https://etherscan.io/tx/0x0f4c24e9133451f85d2ec4e3e9d299e89784bbfe33f3f8fafbd2a99143410ba2
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:58:11.000Z,24607213,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x349523ecc391121ace8b8d228f263d0d1d898fe5706a7ff9416e64e8bbb2632b,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,100000000010000000000,100.00000001,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:100.00000001,https://etherscan.io/tx/0x349523ecc391121ace8b8d228f263d0d1d898fe5706a7ff9416e64e8bbb2632b
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:58:47.000Z,24607216,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0xaae880bb7fe6e6673a3395f78b3cee0e8ddd7855f76f4379571578d4db41c923,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:110,https://etherscan.io/tx/0xaae880bb7fe6e6673a3395f78b3cee0e8ddd7855f76f4379571578d4db41c923
mainnet,Ethereum Mainnet,1,false,2026-03-07T17:59:59.000Z,24607222,0xa5a7179db0e9d770dcc8018878a0609fe47f11ae,true,0xb4be48f402dab5f5663f2fc50726be486a23c05bbae70934f4fe517a7da090e7,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,UNKNOWN,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,10000000,0.00000000001,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,WithdrawCollateral:UNKNOWN:0.00000000001,https://etherscan.io/tx/0xb4be48f402dab5f5663f2fc50726be486a23c05bbae70934f4fe517a7da090e7
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:00:35.000Z,24607225,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x394fa54663f45e78cd5de575ceb56d80a661d5688869afa6901f321e4c5a5cbd,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,100000000010000000000,100.00000001,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:100.00000001,https://etherscan.io/tx/0x394fa54663f45e78cd5de575ceb56d80a661d5688869afa6901f321e4c5a5cbd
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:01:11.000Z,24607228,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x83e546ac6a69cface5319061bd19e8bfffb1df6c04f1b6364201ec3aa1a3e184,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:100,https://etherscan.io/tx/0x83e546ac6a69cface5319061bd19e8bfffb1df6c04f1b6364201ec3aa1a3e184
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:03:23.000Z,24607238,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x2ae1016ad54fc7322b91aa25b483fc2cbaa5ad1cd2462bbfbfadfeb0a2a6d8b3,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,100000000010000000000,100.00000001,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:100.00000001,https://etherscan.io/tx/0x2ae1016ad54fc7322b91aa25b483fc2cbaa5ad1cd2462bbfbfadfeb0a2a6d8b3
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:03:47.000Z,24607240,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x2afb09b7b08cda253a16b2a1eaaed27f9fe19cefb4cbb0f875bdc0ad346cbbcc,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:100,https://etherscan.io/tx/0x2afb09b7b08cda253a16b2a1eaaed27f9fe19cefb4cbb0f875bdc0ad346cbbcc
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:05:47.000Z,24607250,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x5d2e261c3319b0ddcaf14003596b8c4fadbc2b4a511204189eb14b1bc78169a8,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:wstETH:90.00000001|Withdraw:WETH:100,https://etherscan.io/tx/0x5d2e261c3319b0ddcaf14003596b8c4fadbc2b4a511204189eb14b1bc78169a8
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:07:35.000Z,24607259,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x9bc5af9209622515483049b448c192c22d1d302951bf17ccc5f83ea8d3c080d3,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:wstETH:85|Withdraw:WETH:90,https://etherscan.io/tx/0x9bc5af9209622515483049b448c192c22d1d302951bf17ccc5f83ea8d3c080d3
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:09:47.000Z,24607270,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x486eec4d79a3b0bf6eda73b861c423ea9c0b04fccd95ce65c9fb8ba223f96d60,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:wstETH:80|Withdraw:WETH:80,https://etherscan.io/tx/0x486eec4d79a3b0bf6eda73b861c423ea9c0b04fccd95ce65c9fb8ba223f96d60
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:11:59.000Z,24607280,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x93294682c2f48464b97dccdfa3e4d0241ad7edcf123afa4899f2832397d6e6ee,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:wstETH:75|Withdraw:WETH:36,https://etherscan.io/tx/0x93294682c2f48464b97dccdfa3e4d0241ad7edcf123afa4899f2832397d6e6ee
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:13:59.000Z,24607290,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x70235c591bee3ea9547c8eb968b807a3889f2bd9f22b65a29e7bad804ad82d96,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,32524365962640122397,32.524365962640122397,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:32.524365962640122397,https://etherscan.io/tx/0x70235c591bee3ea9547c8eb968b807a3889f2bd9f22b65a29e7bad804ad82d96
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:48:35.000Z,24607463,0x07145fca1e1c50a54d06351d9f8aa52cf47b63b0,true,0x903aac0d6978aed2280ca25ed7990e92b108e89c0fe681fe40e7ea9e2e2adc9d,0xe85dc543813b8c2cfeaac371517b925a166a9293,0xf2b9fdb8,true,supply,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,2299932,0.02299932,wbtc,Compound WBTC,0xe85Dc543813B8c2CFEaAc371517b925a166a9293,1,Supply:WBTC:0.02299932,https://etherscan.io/tx/0x903aac0d6978aed2280ca25ed7990e92b108e89c0fe681fe40e7ea9e2e2adc9d
mainnet,Ethereum Mainnet,1,false,2026-03-07T18:54:11.000Z,24607491,0x07145fca1e1c50a54d06351d9f8aa52cf47b63b0,true,0xd8c502441a711960b0f004bfcf3dc2222aab90f6f38809908d3ebe876589d012,0xe85dc543813b8c2cfeaac371517b925a166a9293,0xf3fef3a3,true,withdraw,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,115792089237316195423570985008687907853269984665640564039457584007913129639935,1157920892373161954235709850086879078532699846656405640394575840079131.29639935,wbtc,Compound WBTC,0xe85Dc543813B8c2CFEaAc371517b925a166a9293,1,Withdraw:WBTC:0.02299931,https://etherscan.io/tx/0xd8c502441a711960b0f004bfcf3dc2222aab90f6f38809908d3ebe876589d012
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:21:23.000Z,24607627,0xf4d62ffbef75b760c283d5456fe3d38f4e1ffd09,true,0x19df8e45b310aa54c14b20f8d7b91084d13f4c64331388130e71ce19db94d69d,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,5000000000,5000,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Supply:USDT:5000,https://etherscan.io/tx/0x19df8e45b310aa54c14b20f8d7b91084d13f4c64331388130e71ce19db94d69d
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:25:59.000Z,24607650,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0xebc280eff11ceda88abd19397d1ce4067b93b41cd36f68c2eac0ec6b7f8b9350,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:150,https://etherscan.io/tx/0xebc280eff11ceda88abd19397d1ce4067b93b41cd36f68c2eac0ec6b7f8b9350
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:30:47.000Z,24607674,0xa3e66ec6feaa3b0ba55e28d3dc0e2a7313df8837,true,0x03cfec63a27f48ef59eb539a39833c659bd41e18602a44597a9dd5ea3d8201ee,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf2b9fdb8,true,supply,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,122342835266247295859,122.342835266247295859,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,SupplyCollateral:wstETH:122.342835266247295859,https://etherscan.io/tx/0x03cfec63a27f48ef59eb539a39833c659bd41e18602a44597a9dd5ea3d8201ee
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:37:23.000Z,24607707,0x2b6a5f31554da285d64b7d878f3d98a8d9ee4fc5,true,0xf55aa6eeb7ce6d0eb5dd9901d9b62167ac7905c54cf7d870708e48700d85b473,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,3,WithdrawCollateral:WBTC:0.00311663|WithdrawCollateral:WETH:55.559620045384882418|WithdrawCollateral:LINK:760.675289863609770318,https://etherscan.io/tx/0xf55aa6eeb7ce6d0eb5dd9901d9b62167ac7905c54cf7d870708e48700d85b473
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:41:23.000Z,24607726,0x7a5fc93365df72261cb8b5b92f72be92623ec1af,true,0xf7b20bc21db01b5ca05cf57cb8bdb2ad11b1a973c25c99713449596f01b95cd4,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:0.3401,https://etherscan.io/tx/0xf7b20bc21db01b5ca05cf57cb8bdb2ad11b1a973c25c99713449596f01b95cd4
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:52:47.000Z,24607783,0x92f8bd0d72fd4f5383159c63aad777b840b3b62e,true,0x56cf9f49eba95a8acba85d1e126aeb020388d16c98a44b54698282f146fd192b,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,100000,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:100000,https://etherscan.io/tx/0x56cf9f49eba95a8acba85d1e126aeb020388d16c98a44b54698282f146fd192b
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:54:11.000Z,24607790,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x9b7fdc9ddf50c34e26522854eb5a8a53ff8e378b9995d1ad5cb86d7ffbf9aed0,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.112781691846664576|SupplyCollateral:UNKNOWN:0.105058979070354851,https://etherscan.io/tx/0x9b7fdc9ddf50c34e26522854eb5a8a53ff8e378b9995d1ad5cb86d7ffbf9aed0
mainnet,Ethereum Mainnet,1,false,2026-03-07T19:57:35.000Z,24607807,0xe4fd8213711f18fad8a97a1db45436abd8a2902c,true,0x09708289a78b64cd243583781695cb6b9fd654e8e88d0c5ffa4ec740eec1113b,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,SupplyCollateral:WETH:0.1,https://etherscan.io/tx/0x09708289a78b64cd243583781695cb6b9fd654e8e88d0c5ffa4ec740eec1113b
mainnet,Ethereum Mainnet,1,false,2026-03-07T20:07:47.000Z,24607858,0x3edd3747fcc1e65ebb05e980ef56e7eaec11bf96,true,0x0465d70779b899ec3b98656b5257d08dd1cc8c81da3131e8b3d04ddd8fab6d6a,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,40000000000,40000,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Supply:USDT:40000,https://etherscan.io/tx/0x0465d70779b899ec3b98656b5257d08dd1cc8c81da3131e8b3d04ddd8fab6d6a
