chain_key,chain_name,chain_id,is_testnet,wallet,timestamp_utc,block_number,tx_hash,tx_to,target_types,market_keys,market_names,function_names,method_ids,explorer_url
linea,Linea,59144,false,0x0b7eef0f8df0910808f4465a6021b9dede8a3c6b,2026-03-02T20:24:37.000Z,29390119,0x866b93113a68476fc8558d9b49bac5612f17a69c9bcac2709bdf7e38962d5bca,0x60f2058379716a64a7a5d29219397e79bc552194,comet,weth,Compound WETH,"allow(address manager,bool isAllowed_)",0x110496e5,https://lineascan.build/tx/0x866b93113a68476fc8558d9b49bac5612f17a69c9bcac2709bdf7e38962d5bca
linea,Linea,59144,false,0x0b7eef0f8df0910808f4465a6021b9dede8a3c6b,2026-03-02T20:24:52.000Z,29390127,0x2ca5a822c8afc55daad1aa4e7d1635bfcbcc190c5162ce362e00e3c8af0a6d98,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x2ca5a822c8afc55daad1aa4e7d1635bfcbcc190c5162ce362e00e3c8af0a6d98
linea,Linea,59144,false,0xe621bf0992b1fce28f2582668f2c61907bd01736,2026-03-02T22:49:10.000Z,29392530,0xf9f4bf63f4b7ea5bc6c5023c7c28b4b7f4a7289bf07a7c0e6caba1ba1ffb281e,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0xf9f4bf63f4b7ea5bc6c5023c7c28b4b7f4a7289bf07a7c0e6caba1ba1ffb281e
linea,Linea,59144,false,0xcbce7d4b85de4c14e88311c6c7a4c53d574cbe62,2026-03-02T23:23:17.000Z,29393102,0xc9e6e755b6a122154da8733311aea4a1dda5e3375b9818c900dbc03786a8797e,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0xc9e6e755b6a122154da8733311aea4a1dda5e3375b9818c900dbc03786a8797e
linea,Linea,59144,false,0xcbce7d4b85de4c14e88311c6c7a4c53d574cbe62,2026-03-02T23:30:16.000Z,29393208,0xf770e6b4c447d997132cb901398c20625ea943b342016ca6a373d76e0afae683,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0xf770e6b4c447d997132cb901398c20625ea943b342016ca6a373d76e0afae683
linea,Linea,59144,false,0xe621bf0992b1fce28f2582668f2c61907bd01736,2026-03-02T23:40:16.000Z,29393388,0xba85f99227b86003400281dae0de12800e05e604b1ab929d844ba34b239baf42,0x60f2058379716a64a7a5d29219397e79bc552194,comet,weth,Compound WETH,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0xba85f99227b86003400281dae0de12800e05e604b1ab929d844ba34b239baf42
linea,Linea,59144,false,0xe621bf0992b1fce28f2582668f2c61907bd01736,2026-03-02T23:40:49.000Z,29393397,0x5084117755e90c5ef03718fbdde170bb86faec6f20abf255c56391d73e1b629d,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x5084117755e90c5ef03718fbdde170bb86faec6f20abf255c56391d73e1b629d
linea,Linea,59144,false,0xcbce7d4b85de4c14e88311c6c7a4c53d574cbe62,2026-03-02T23:42:31.000Z,29393421,0x99a6b7b405751b695fc0da1a3253a00687d04857dcf42e51d611032947d0fb3c,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x99a6b7b405751b695fc0da1a3253a00687d04857dcf42e51d611032947d0fb3c
linea,Linea,59144,false,0xc80a5430d22e8f96b9fbf0d4d0925bc9e60daa1c,2026-03-03T00:45:36.000Z,29394672,0xfaa51ea2e0ab63e0eb042124374d8ea865ea510de32a6053cc6f3cdea09fc6e5,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0xfaa51ea2e0ab63e0eb042124374d8ea865ea510de32a6053cc6f3cdea09fc6e5
linea,Linea,59144,false,0x7f3f1cd6cc2690931fb98bc0d1a54eff4f1ba48f,2026-03-03T01:05:57.000Z,29394998,0x05111a79329692268c6c80a41ce485859dfc86c8ae77760c0fda6bd5a5788e55,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0x05111a79329692268c6c80a41ce485859dfc86c8ae77760c0fda6bd5a5788e55
linea,Linea,59144,false,0x0e92afec7990bd6d3b20a21df0e3a85b7732a3b5,2026-03-03T07:55:11.000Z,29403822,0x5b8658288c4a4ea04acfd5e10cb90e29eb2dc6cccb2d28f0b87dfa7677ed364f,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0x5b8658288c4a4ea04acfd5e10cb90e29eb2dc6cccb2d28f0b87dfa7677ed364f
linea,Linea,59144,false,0x4f6872a24ff019550048668094da427dcd49723a,2026-03-03T10:34:25.000Z,29407945,0x62648ce89922bc99fca7d4aa340dbee6c6b5e3e386548120f007dba6dde159c5,0x60f2058379716a64a7a5d29219397e79bc552194,comet,weth,Compound WETH,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0x62648ce89922bc99fca7d4aa340dbee6c6b5e3e386548120f007dba6dde159c5
linea,Linea,59144,false,0x4f6872a24ff019550048668094da427dcd49723a,2026-03-03T10:35:10.000Z,29407962,0x3e15cb39f5184232174bf33e26b81092f889680f905d5e429b644fcfca5c39ed,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0x3e15cb39f5184232174bf33e26b81092f889680f905d5e429b644fcfca5c39ed
linea,Linea,59144,false,0x4f6872a24ff019550048668094da427dcd49723a,2026-03-03T10:39:30.000Z,29408047,0x564299737da0c90917d7482534d3e15fc49a332fc5e8dc00c5010aa1e4001871,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0x564299737da0c90917d7482534d3e15fc49a332fc5e8dc00c5010aa1e4001871
linea,Linea,59144,false,0x4f6872a24ff019550048668094da427dcd49723a,2026-03-03T10:40:21.000Z,29408063,0x09f47eb1fe7060bd1b21f8cf9569fcf981880b974a95ae557825916526c9d03e,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x09f47eb1fe7060bd1b21f8cf9569fcf981880b974a95ae557825916526c9d03e
linea,Linea,59144,false,0xa5c5956acd8156d457736bb537f6ab4e396e62f1,2026-03-03T10:41:53.000Z,29408096,0x118b8c41ba5694c34f69d4526e421737bdcc268724fa7360e06441caee738974,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x118b8c41ba5694c34f69d4526e421737bdcc268724fa7360e06441caee738974
linea,Linea,59144,false,0xa5c5956acd8156d457736bb537f6ab4e396e62f1,2026-03-03T10:42:36.000Z,29408107,0xf077856b0554d08c819d16b2cf49f9ff5c981690bd239311193d8aaf3b20ff19,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0xf077856b0554d08c819d16b2cf49f9ff5c981690bd239311193d8aaf3b20ff19
linea,Linea,59144,false,0x9781f72f15ff9d961f5b0aaf1d93b40c23905f05,2026-03-03T10:42:49.000Z,29408114,0x9950e3515d549e799bfb33313327d6bb9949bbd24308a1eade7a5ea9ac84c550,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x9950e3515d549e799bfb33313327d6bb9949bbd24308a1eade7a5ea9ac84c550
linea,Linea,59144,false,0x420ef173d58f9ac8bc6d37f3394056cdd6661f34,2026-03-04T00:47:50.000Z,29432753,0x8ba9454895fe24c52ae16c526ce3ac6dcad5f430f070c3a6b3fab3b5f6568b96,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x8ba9454895fe24c52ae16c526ce3ac6dcad5f430f070c3a6b3fab3b5f6568b96
linea,Linea,59144,false,0x698fb8493d5f5fa64ce9fe1c2e2a72c0d7d7ee40,2026-03-04T05:25:12.000Z,29438013,0xf236c2f2e1d378ef323f1b687cb2a3cef009c288fc9f3de8046e48443cedac3c,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0xf236c2f2e1d378ef323f1b687cb2a3cef009c288fc9f3de8046e48443cedac3c
linea,Linea,59144,false,0x9f8088ae3f4bad069282b1e665ec4f0e4e82f92f,2026-03-04T08:02:48.000Z,29444509,0x05e7a65e777ce31b92c96e085e241c2e9eb9f5a79093ae6dfb73fb597fff2104,0x60f2058379716a64a7a5d29219397e79bc552194,comet,weth,Compound WETH,"allow(address manager,bool isAllowed_)",0x110496e5,https://lineascan.build/tx/0x05e7a65e777ce31b92c96e085e241c2e9eb9f5a79093ae6dfb73fb597fff2104
linea,Linea,59144,false,0x9f8088ae3f4bad069282b1e665ec4f0e4e82f92f,2026-03-04T08:03:22.000Z,29444541,0x5befe8745feb0a0249e1a4c7f6bcfd0c2db2a8f6fbe63c652346126850dd6937,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x5befe8745feb0a0249e1a4c7f6bcfd0c2db2a8f6fbe63c652346126850dd6937
linea,Linea,59144,false,0x76914c986ca7c04c7bdcb3e7f02a67f71e2a9eec,2026-03-04T09:12:29.000Z,29448231,0x651a84df320238a9ec16c7066f680087a101fc9cf74d2b62c12f965de88a9525,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0x651a84df320238a9ec16c7066f680087a101fc9cf74d2b62c12f965de88a9525
linea,Linea,59144,false,0x4f6872a24ff019550048668094da427dcd49723a,2026-03-04T10:46:50.000Z,29452940,0x5d837bb28314f9600602564d24945a8d2fb84a26a2097c3483cd5e4739345102,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x5d837bb28314f9600602564d24945a8d2fb84a26a2097c3483cd5e4739345102
linea,Linea,59144,false,0xa5c5956acd8156d457736bb537f6ab4e396e62f1,2026-03-04T10:48:26.000Z,29453031,0x74eff60fc9265b757a397d91485040595582efdcf733e685e362434f258d9e51,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x74eff60fc9265b757a397d91485040595582efdcf733e685e362434f258d9e51
linea,Linea,59144,false,0xc8caec7ae8b36676c5c60d11423c6dac8343eb19,2026-03-04T13:43:02.000Z,29461410,0x50a982bac76142a955b9115e9927d6485a8b7f9de992da4d489a02831e5c9824,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0x50a982bac76142a955b9115e9927d6485a8b7f9de992da4d489a02831e5c9824
linea,Linea,59144,false,0xc8caec7ae8b36676c5c60d11423c6dac8343eb19,2026-03-04T13:45:35.000Z,29461553,0x4b8ef75bba65b6cd244eec6bb7ae3c18f991caf685d8e9152960773f132998e3,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x4b8ef75bba65b6cd244eec6bb7ae3c18f991caf685d8e9152960773f132998e3
linea,Linea,59144,false,0x7f3f1cd6cc2690931fb98bc0d1a54eff4f1ba48f,2026-03-05T02:00:45.000Z,29480020,0xafef2270fba3e6910b1e85ec20ae0fc9314d2a9fa3f1639d446826a9396a4fef,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0xafef2270fba3e6910b1e85ec20ae0fc9314d2a9fa3f1639d446826a9396a4fef
