chain_key,chain_name,chain_id,is_testnet,wallet,timestamp_utc,block_number,tx_hash,tx_to,target_types,market_keys,market_names,function_names,method_ids,explorer_url
scroll,Scroll,534352,false,0x31bff3ec92b9b9ecf64184f02a8cd5462b9be413,2026-03-07T03:23:44.000Z,31369134,0x97fa196e988d8117159eb0bae668fb3da821ece7cbfdc26fc136859607d79dd7,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x97fa196e988d8117159eb0bae668fb3da821ece7cbfdc26fc136859607d79dd7
scroll,Scroll,534352,false,0x4dd7fc3a3b6457d1e67e3b046b2b0d2dcf25257d,2026-03-07T04:08:17.000Z,31370954,0xf54a7dcb14fc62e21d84a338c89655bd7b887be0c2cbc0fa99e99cb5d4af8024,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xf54a7dcb14fc62e21d84a338c89655bd7b887be0c2cbc0fa99e99cb5d4af8024
scroll,Scroll,534352,false,0x0b9effc1c884344e6d4d0da12e6d77c03d094b69,2026-03-07T05:54:03.000Z,31375362,0x845c194807b5c960364965b5896518626e6c7b268ea385c0ff99a6e604bec3bc,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x845c194807b5c960364965b5896518626e6c7b268ea385c0ff99a6e604bec3bc
scroll,Scroll,534352,false,0xe093c0326f9cfa3d474711829d019c81153bc610,2026-03-07T06:16:07.000Z,31376122,0x37f26b5256328f18b0e280875ec88790e1b36406e1d4f2e20933f8fcb0a67154,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x37f26b5256328f18b0e280875ec88790e1b36406e1d4f2e20933f8fcb0a67154
scroll,Scroll,534352,false,0xe5d3406156b8234002e0ee5c63365bfe334f216d,2026-03-07T06:46:48.000Z,31377127,0x798ef8e730612a7742e343d06d5cceacf9c7202b519fbf6113cd51a195f1f5e7,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x798ef8e730612a7742e343d06d5cceacf9c7202b519fbf6113cd51a195f1f5e7
scroll,Scroll,534352,false,0xdccf0aa02497ae76dc2b0f93aaa0f4e41c1f86b7,2026-03-07T07:41:28.000Z,31379536,0xd135f20229b32b8fa06af74ed19ba87a2d15b6bfe73fa2768402b308847b00e7,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"supply(address lToken,uint256 uAmount)",0xf2b9fdb8,https://scrollscan.com/tx/0xd135f20229b32b8fa06af74ed19ba87a2d15b6bfe73fa2768402b308847b00e7
scroll,Scroll,534352,false,0xdccf0aa02497ae76dc2b0f93aaa0f4e41c1f86b7,2026-03-07T07:43:53.000Z,31379650,0x4d74d99c844d5e37730cac23a6fe383010fb225edd1ffb22b2e930e39f73c044,0x53c6d04e3ec7031105baea05b36cbc3c987c56fa,bulker,usdc,Compound USDC,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://scrollscan.com/tx/0x4d74d99c844d5e37730cac23a6fe383010fb225edd1ffb22b2e930e39f73c044
scroll,Scroll,534352,false,0x870bde2221b566eb5f98bb4d3eee022317501c2a,2026-03-07T07:48:35.000Z,31379853,0x38e977d45b5056b82f34cb838fc6632342998a6ed14c30a9495c530c2b8119b8,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x38e977d45b5056b82f34cb838fc6632342998a6ed14c30a9495c530c2b8119b8
scroll,Scroll,534352,false,0x53abec81be510126f98e3cb464f21e9ff5df0707,2026-03-07T09:49:12.000Z,31384815,0x92aa1528aeb9e2ca69a3fefd31c3ac339d1a02e2136e8c058792a1d712fb2cf1,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x92aa1528aeb9e2ca69a3fefd31c3ac339d1a02e2136e8c058792a1d712fb2cf1
scroll,Scroll,534352,false,0x5801ed672dda2ff3ec5df58d34bcd231c47bba88,2026-03-07T13:21:01.000Z,31394395,0xaa6f45403e728faaab450fb9db7de33a309194d82f48ca556d610ea6a61550b5,0x53c6d04e3ec7031105baea05b36cbc3c987c56fa,bulker,usdc,Compound USDC,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://scrollscan.com/tx/0xaa6f45403e728faaab450fb9db7de33a309194d82f48ca556d610ea6a61550b5
scroll,Scroll,534352,false,0xe04bb75acd14768269e7c53da911fda5a2b8c499,2026-03-07T18:55:24.000Z,31415225,0x5ac7e241d753b65e7481ce11f5cab3c3b4069d451f27f6fbf4425e35965c5f60,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x5ac7e241d753b65e7481ce11f5cab3c3b4069d451f27f6fbf4425e35965c5f60
scroll,Scroll,534352,false,0x317cce0a46e0811a6c4e39f863fa63ded903eac9,2026-03-07T19:46:00.000Z,31418733,0x59303b906125b741cdccea8d97f2b043f42b716493e41d35cd09189fecc850f9,0x53c6d04e3ec7031105baea05b36cbc3c987c56fa,bulker,usdc,Compound USDC,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://scrollscan.com/tx/0x59303b906125b741cdccea8d97f2b043f42b716493e41d35cd09189fecc850f9
scroll,Scroll,534352,false,0x6b7d404b550a13de1f9e1a430248fb3ec4cb186f,2026-03-08T04:15:18.000Z,31443489,0xbb50be49a8573f62e0c85ba5d174d8af53e34b0ca122d612ecf5d5d3e1feeaae,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"supply(address lToken,uint256 uAmount)",0xf2b9fdb8,https://scrollscan.com/tx/0xbb50be49a8573f62e0c85ba5d174d8af53e34b0ca122d612ecf5d5d3e1feeaae
